DUA;Item;Fecha;Año;Importador;RUC;Regimen;Código NCM;Aduana;Vía Transporte;Nombre Transportista;Manifiesto;Conocimiento;Puerto de Embarque;País de Origen;Pais de Procedencia;Cantidad Comercial;Unidad de Medida;Cant. VF;U.V.F.;Bultos;Tipo de Bulto;U$S FOB;U$S FOB Unit.;U$S CIF;U$S Unitario;U$S Flete;Kgs. Netos;TN Netos;Kgs. Brutos;Proveedor;Marca;Descripción de Mercadería;Descripción para Filtro
118-029746;0025;24/01/2022;2022;SAMPOL PERU S.A.C.;20549131761;IMPORTACION DEFINITIVA;85308090;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;00103-22;HLCUMUC211213241;ANTWERPEN;Bélgica;España;3;U;3;UNIDAD;0;No disponible;1978.55;659.52;2035.3;678.43;36.39;20.97;0.02097;22.08;SAMPOL INGENIERIA Y OBRAS S.A.;ADB;LUZ. ADB. SITCS1BC0Y GMIA33 LUZ ILUMINACION PISTA AEROPUERTO L-852D (L) LUZ TWY-C DOBLE: SL-TC-I-8-B-C-S-YG-2C;LUZ. ADB. SITCS1BC0Y GMIA33 LUZ ILUMINACION PISTA AEROPUERTO L-852D (L) LUZ TWY-C DOBLE: SL-TC-I-8-B-C-S-YG-2C
118-029746;0024;24/01/2022;2022;SAMPOL PERU S.A.C.;20549131761;IMPORTACION DEFINITIVA;85308090;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;00103-22;HLCUMUC211213241;ANTWERPEN;Bélgica;España;3;U;3;UNIDAD;0;No disponible;1978.55;659.52;2035.3;678.43;36.39;20.97;0.02097;22.08;SAMPOL INGENIERIA Y OBRAS S.A.;ADB;LUZ. ADB. SITCS1BC0 GYMIA33 LUZ ILUMINACION PISTA AEROPUERTO L-852D (L) LUZ TWY-C DOBLE: SL-TC-I-8-B-C-S-GY-2C;LUZ. ADB. SITCS1BC0 GYMIA33 LUZ ILUMINACION PISTA AEROPUERTO L-852D (L) LUZ TWY-C DOBLE: SL-TC-I-8-B-C-S-GY-2C
118-029746;0023;24/01/2022;2022;SAMPOL PERU S.A.C.;20549131761;IMPORTACION DEFINITIVA;85308090;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;00103-22;HLCUMUC211213241;ANTWERPEN;Bélgica;España;7;U;7;UNIDAD;0;No disponible;4616.62;659.52;4749.03;678.43;84.91;48.94;0.04894;51.52;SAMPOL INGENIERIA Y OBRAS S.A.;ADB;LUZ. ADB. SITCS1BC0 GGMIA33 LUZ ILUMINACION PISTA AEROPUERTO L-852D (L) LUZ TWY-C DOBLE: SL-TC-I-8-B-C-S-GG-2C;LUZ. ADB. SITCS1BC0 GGMIA33 LUZ ILUMINACION PISTA AEROPUERTO L-852D (L) LUZ TWY-C DOBLE: SL-TC-I-8-B-C-S-GG-2C
118-029746;0022;24/01/2022;2022;SAMPOL PERU S.A.C.;20549131761;IMPORTACION DEFINITIVA;85308090;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;00103-22;HLCUMUC211213241;ANTWERPEN;Bélgica;España;2;U;2;UNIDAD;0;No disponible;899.33;449.67;925.13;462.57;16.54;9.53;0.00953;10.03;SAMPOL INGENIERIA Y OBRAS S.A.;ADB;LUZ. ADB. SITCS1UW0 GNMIA23 LUZ ILUMINACION PISTA AEROPUERTO L-852C (L) LUZ TWY-C UNIDIR: SL-TC-I-8-U-W-S-G-1C;LUZ. ADB. SITCS1UW0 GNMIA23 LUZ ILUMINACION PISTA AEROPUERTO L-852C (L) LUZ TWY-C UNIDIR: SL-TC-I-8-U-W-S-G-1C
118-029746;0021;24/01/2022;2022;SAMPOL PERU S.A.C.;20549131761;IMPORTACION DEFINITIVA;85308090;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;00103-22;HLCUMUC211213241;ANTWERPEN;Bélgica;España;3;U;3;UNIDAD;0;No disponible;1384.91;461.64;1424.63;474.88;25.47;14.68;0.01468;15.45;SAMPOL INGENIERIA Y OBRAS S.A.;ADB;LUZ. ADB. SITCS1UR0 YNMGA23 LUZ ILUMINACION PISTA AEROPUERTO L-852C (L) LUZ TWY-C UNIDIR: SL-TC-I-8-U-R-S-Y-1C-L852K(L).;LUZ. ADB. SITCS1UR0 YNMGA23 LUZ ILUMINACION PISTA AEROPUERTO L-852C (L) LUZ TWY-C UNIDIR: SL-TC-I-8-U-R-S-Y-1C-L852K(L).
118-029746;0020;24/01/2022;2022;SAMPOL PERU S.A.C.;20549131761;IMPORTACION DEFINITIVA;85308090;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;00103-22;HLCUMUC211213241;ANTWERPEN;Bélgica;España;7;U;7;UNIDAD;0;No disponible;3147.67;449.67;3237.94;462.56;57.89;33.37;0.03337;35.12;SAMPOL INGENIERIA Y OBRAS S.A.;ADB;LUZ. ADB. SITCS1UR0 GNMIA23 LUZ ILUMINACION PISTA AEROPUERTO L-852C (L) LUZ TWY-C UNIDIR: SL-TC-I-8-U-R-S-G-1C;LUZ. ADB. SITCS1UR0 GNMIA23 LUZ ILUMINACION PISTA AEROPUERTO L-852C (L) LUZ TWY-C UNIDIR: SL-TC-I-8-U-R-S-G-1C
118-029746;0019;24/01/2022;2022;SAMPOL PERU S.A.C.;20549131761;IMPORTACION DEFINITIVA;85308090;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;00103-22;HLCUMUC211213241;ANTWERPEN;Bélgica;España;5;U;5;UNIDAD;0;No disponible;2248.32;449.66;2312.81;462.56;41.35;23.83;0.02383;25.09;SAMPOL INGENIERIA Y OBRAS S.A.;ADB;LUZ. ADB. SITCS1UL0 GNMIA23 LUZ ILUMINACION PISTA AEROPUERTO L-852C (L) LUZ TWY-C UNIDIR: SL-TC-I-8-U-L-S-G-1C;LUZ. ADB. SITCS1UL0 GNMIA23 LUZ ILUMINACION PISTA AEROPUERTO L-852C (L) LUZ TWY-C UNIDIR: SL-TC-I-8-U-L-S-G-1C
118-029746;0018;24/01/2022;2022;SAMPOL PERU S.A.C.;20549131761;IMPORTACION DEFINITIVA;85308090;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;00103-22;HLCUMUC211213241;ANTWERPEN;Bélgica;España;26;U;26;UNIDAD;0;No disponible;14532.99;558.96;14949.8;574.99;267.31;154.08;0.15408;162.19;SAMPOL INGENIERIA Y OBRAS S.A.;ADB;LUZ. ADB. SITCS1BC0 GGMIA23 LUZ ILUMINACION PISTA AEROPUERTO L-852C (L) LUZ TWY-C BDIR:SL-TC-I-8-B-C-S-GG-1C;LUZ. ADB. SITCS1BC0 GGMIA23 LUZ ILUMINACION PISTA AEROPUERTO L-852C (L) LUZ TWY-C BDIR:SL-TC-I-8-B-C-S-GG-1C
118-029746;0017;24/01/2022;2022;SAMPOL PERU S.A.C.;20549131761;IMPORTACION DEFINITIVA;85308090;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;00103-22;HLCUMUC211213241;ANTWERPEN;Bélgica;España;111;U;111;UNIDAD;0;No disponible;62044.66;558.96;63824.11;574.99;1141.2;657.81;0.65781;692.43;SAMPOL INGENIERIA Y OBRAS S.A.;ADB;LUZ. ADB. SITCS1BW0 GGMIA23 LUZ ILUMINACION PISTA AEROPUERTO L-852C (L) LUZ TWY-C BDIR: SL-TC-I-8-B-W-S-GG-1C;LUZ. ADB. SITCS1BW0 GGMIA23 LUZ ILUMINACION PISTA AEROPUERTO L-852C (L) LUZ TWY-C BDIR: SL-TC-I-8-B-W-S-GG-1C
118-029746;0016;24/01/2022;2022;SAMPOL PERU S.A.C.;20549131761;IMPORTACION DEFINITIVA;85308090;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;00103-22;HLCUMUC211213241;ANTWERPEN;Bélgica;España;1;U;1;UNIDAD;0;No disponible;679.24;679.24;698.73;698.73;12.49;7.2;0.0072;7.58;SAMPOL INGENIERIA Y OBRAS S.A.;ADB;LUZ. ADB. SIRES2BC0Y RMGA23 LUZ ILUMINACION PISTA AEROPUERTO L-850C LUZ RWY-E EMP: SL-RE-I-12-B-C-S-YR-1C-L850CL;LUZ. ADB. SIRES2BC0Y RMGA23 LUZ ILUMINACION PISTA AEROPUERTO L-850C LUZ RWY-E EMP: SL-RE-I-12-B-C-S-YR-1C-L850CL
118-029746;0015;24/01/2022;2022;SAMPOL PERU S.A.C.;20549131761;IMPORTACION DEFINITIVA;85308090;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;00103-22;HLCUMUC211213241;ANTWERPEN;Bélgica;España;1;U;1;UNIDAD;0;No disponible;645.15;645.15;663.66;663.66;11.86;6.84;0.00684;7.2;SAMPOL INGENIERIA Y OBRAS S.A.;ADB;LUZ. ADB. SIRES2BC0 WYMGA23 LUZ ILUMINACION PISTA AEROPUERTO L-850C LUZ RWY-E EMP: SL-RE-I-12-B-C-S-WY-1C-L850CL.;LUZ. ADB. SIRES2BC0 WYMGA23 LUZ ILUMINACION PISTA AEROPUERTO L-850C LUZ RWY-E EMP: SL-RE-I-12-B-C-S-WY-1C-L850CL.
118-029746;0014;24/01/2022;2022;SAMPOL PERU S.A.C.;20549131761;IMPORTACION DEFINITIVA;85308090;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;00103-22;HLCUMUC211213241;ANTWERPEN;Bélgica;España;5;U;5;UNIDAD;0;No disponible;3260.13;652.03;3353.64;670.73;59.96;34.56;0.03456;36.38;SAMPOL INGENIERIA Y OBRAS S.A.;ADB;LUZ. ADB. SIRES2BC0 WWMGA23 LUZ ILUMINACION PISTA AEROPUERTO L-850C LUZ RWY-E EMP: SL-RE-I-12-B-C-S-WW-1C-L850C L;LUZ. ADB. SIRES2BC0 WWMGA23 LUZ ILUMINACION PISTA AEROPUERTO L-850C LUZ RWY-E EMP: SL-RE-I-12-B-C-S-WW-1C-L850C L
118-029746;0013;24/01/2022;2022;SAMPOL PERU S.A.C.;20549131761;IMPORTACION DEFINITIVA;85308090;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;00103-22;HLCUMUC211213241;ANTWERPEN;Bélgica;España;3;U;3;UNIDAD;0;No disponible;1654.34;551.45;1701.79;567.26;30.42;17.54;0.01754;18.46;SAMPOL INGENIERIA Y OBRAS S.A.;ADB;LUZ. ADB. SIRCS1BS0 WRMGA23 LUZ ILUMINACION PISTA AEROPUERTO L-850A (L) LUZ RWY-C BD: SL-RC-I-8-B-S-S-WR-1C;LUZ. ADB. SIRCS1BS0 WRMGA23 LUZ ILUMINACION PISTA AEROPUERTO L-850A (L) LUZ RWY-C BD: SL-RC-I-8-B-S-S-WR-1C
118-029746;0012;24/01/2022;2022;SAMPOL PERU S.A.C.;20549131761;IMPORTACION DEFINITIVA;85309000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;00103-22;HLCUMUC211213241;ANTWERPEN;Bélgica;España;30;U;30;UNIDAD;0;No disponible;121.42;4.05;124.91;4.16;2.23;1.28;0.00128;1.35;SAMPOL INGENIERIA Y OBRAS S.A.;ADB;SOPORTE APP. ADB. ESD25 SOPORTE APP ILUMINACION PISTA AEROPUERTO SOPORTE APP ELEV: UV PROTECTED COVER TUBE DIAM25;SOPORTE APP. ADB. ESD25 SOPORTE APP ILUMINACION PISTA AEROPUERTO SOPORTE APP ELEV: UV PROTECTED COVER TUBE DIAM25
118-029746;0011;24/01/2022;2022;SAMPOL PERU S.A.C.;20549131761;IMPORTACION DEFINITIVA;85309000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;00103-22;HLCUMUC211213241;ANTWERPEN;Bélgica;España;36;U;36;UNIDAD;0;No disponible;453.13;12.59;466.13;12.95;8.33;4.8;0.0048;5.05;SAMPOL INGENIERIA Y OBRAS S.A.;ADB;SOPORTE APP. ADB. ESD46 SOPORTE APP ILUMINACION PISTA AEROPUERTO SOPORTE APP ELEV: METER OF UV PROTECTED COVER TUBE DIAM46. C;SOPORTE APP. ADB. ESD46 SOPORTE APP ILUMINACION PISTA AEROPUERTO SOPORTE APP ELEV: METER OF UV PROTECTED COVER TUBE DIAM46. C
118-029746;0010;24/01/2022;2022;SAMPOL PERU S.A.C.;20549131761;IMPORTACION DEFINITIVA;85309000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;00103-22;HLCUMUC211213241;ANTWERPEN;Bélgica;España;18;U;18;UNIDAD;0;No disponible;295.01;16.39;303.48;16.86;5.42;3.12;0.00312;3.29;SAMPOL INGENIERIA Y OBRAS S.A.;ADB;SOPORTE APP. ADB. ESD52 SOPORTE APP ILUMINACION PISTA AEROPUERTO SOPORTE APP ELEV: FLEX COVER TUBE DIAM52.;SOPORTE APP. ADB. ESD52 SOPORTE APP ILUMINACION PISTA AEROPUERTO SOPORTE APP ELEV: FLEX COVER TUBE DIAM52.
118-029746;0009;24/01/2022;2022;SAMPOL PERU S.A.C.;20549131761;IMPORTACION DEFINITIVA;85309000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;00103-22;HLCUMUC211213241;ANTWERPEN;Bélgica;España;127;U;127;UNIDAD;0;No disponible;4259.33;33.54;4381.49;34.5;78.34;45.15;0.04515;47.53;SAMPOL INGENIERIA Y OBRAS S.A.;ADB;SOPORTE LUZ. ADB. 1409.05.028 SOPORTE LUZ ILUMINACION PISTA AEROPUERTO L-862E (L) SOPORTE LUZ ELEVADA: MR.F2 60MM 11TPI F CONDUIT.;SOPORTE LUZ. ADB. 1409.05.028 SOPORTE LUZ ILUMINACION PISTA AEROPUERTO L-862E (L) SOPORTE LUZ ELEVADA: MR.F2 60MM 11TPI F CONDUIT.
118-029746;0008;24/01/2022;2022;SAMPOL PERU S.A.C.;20549131761;IMPORTACION DEFINITIVA;85309000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;00103-22;HLCUMUC211213241;ANTWERPEN;Bélgica;España;455;U;455;UNIDAD;0;No disponible;1199.55;2.64;1233.96;2.71;22.06;12.71;0.01271;13.38;SAMPOL INGENIERIA Y OBRAS S.A.;ADB;BASE BALIZA. ADB. 7150.53.330 BASE BALIZA ILUMINACION PISTA AEROPUERTO BASE BALIZA: TUERCAS SELF-LOCKING HEXAGONAL NUT M10 INOX. CO;BASE BALIZA. ADB. 7150.53.330 BASE BALIZA ILUMINACION PISTA AEROPUERTO BASE BALIZA: TUERCAS SELF-LOCKING HEXAGONAL NUT M10 INOX. CO
118-029746;0007;24/01/2022;2022;SAMPOL PERU S.A.C.;20549131761;IMPORTACION DEFINITIVA;85309000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;00103-22;HLCUMUC211213241;ANTWERPEN;Bélgica;España;3;U;3;UNIDAD;0;No disponible;49.44;16.48;50.86;16.95;0.9;0.52;0.00052;0.55;SAMPOL INGENIERIA Y OBRAS S.A.;ADB;BASE BALIZA. ADB. IDM.SP17732 BASE BALIZA ILUMINACION PISTA AEROPUERTO BASE BALIZA: TORNILLO TIERRA 100PCS FOR;BASE BALIZA. ADB. IDM.SP17732 BASE BALIZA ILUMINACION PISTA AEROPUERTO BASE BALIZA: TORNILLO TIERRA 100PCS FOR
118-029746;0006;24/01/2022;2022;SAMPOL PERU S.A.C.;20549131761;IMPORTACION DEFINITIVA;85309000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;00103-22;HLCUMUC211213241;ANTWERPEN;Bélgica;España;129;U;129;UNIDAD;0;No disponible;4872.67;37.77;5012.42;38.86;89.62;51.66;0.05166;54.38;SAMPOL INGENIERIA Y OBRAS S.A.;ADB;BASE BALIZA. ADB. SG17221 BASE BALIZA ILUMINACION PISTA AEROPUERTO BASE BALIZA 8: SEMIPROFUNDA BASE 8-135-0-S-M;BASE BALIZA. ADB. SG17221 BASE BALIZA ILUMINACION PISTA AEROPUERTO BASE BALIZA 8: SEMIPROFUNDA BASE 8-135-0-S-M
118-029746;0005;24/01/2022;2022;SAMPOL PERU S.A.C.;20549131761;IMPORTACION DEFINITIVA;85309000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;00103-22;HLCUMUC211213241;ANTWERPEN;Bélgica;España;13;U;13;UNIDAD;0;No disponible;549.27;42.25;565.03;43.46;10.1;5.82;0.00582;6.13;SAMPOL INGENIERIA Y OBRAS S.A.;ADB;BASE BALIZA. ADB. SGE.SP17116 BASE BALIZA ILUMINACION PISTA AEROPUERTO BASE BALIZA 8: HOUSING O-RING GASKET. PACK OF 10;BASE BALIZA. ADB. SGE.SP17116 BASE BALIZA ILUMINACION PISTA AEROPUERTO BASE BALIZA 8: HOUSING O-RING GASKET. PACK OF 10
118-029746;0004;24/01/2022;2022;SAMPOL PERU S.A.C.;20549131761;IMPORTACION DEFINITIVA;85309000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;00103-22;HLCUMUC211213241;ANTWERPEN;Bélgica;España;11;U;11;UNIDAD;0;No disponible;207.37;18.85;213.32;19.39;3.81;2.19;0.00219;2.31;SAMPOL INGENIERIA Y OBRAS S.A.;ADB;BASE BALIZA. ADB. SG17770 BASE BALIZA ILUMINACION PISTA AEROPUERTO BASE BALIZA 8 LATERAL: BASE SP/CONNECTOR KIT 9-12MM;BASE BALIZA. ADB. SG17770 BASE BALIZA ILUMINACION PISTA AEROPUERTO BASE BALIZA 8 LATERAL: BASE SP/CONNECTOR KIT 9-12MM
118-029746;0003;24/01/2022;2022;SAMPOL PERU S.A.C.;20549131761;IMPORTACION DEFINITIVA;85309000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;00103-22;HLCUMUC211213241;ANTWERPEN;Bélgica;España;5;U;5;UNIDAD;0;No disponible;257.92;51.58;265.32;53.06;4.74;2.73;0.00273;2.87;SAMPOL INGENIERIA Y OBRAS S.A.;ADB;BASE BALIZA. ADB. SG17224 BASE BALIZA ILUMINACION PISTA AEROPUERTO BASE BALIZA 8 LATERAL: BASE 8-135-3-T-M;BASE BALIZA. ADB. SG17224 BASE BALIZA ILUMINACION PISTA AEROPUERTO BASE BALIZA 8 LATERAL: BASE 8-135-3-T-M
118-029746;0002;24/01/2022;2022;SAMPOL PERU S.A.C.;20549131761;IMPORTACION DEFINITIVA;85309000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;00103-22;HLCUMUC211213241;ANTWERPEN;Bélgica;España;18;U;18;UNIDAD;0;No disponible;1823.23;101.29;1875.52;104.2;33.53;19.33;0.01933;20.34;SAMPOL INGENIERIA Y OBRAS S.A.;ADB;BASE BALIZA. ADB. SG16287 BASE BALIZA ILUMINACION PISTA AEROPUERTO BASE BALIZA 12: SEMIPROFUNDA BASE 12-150-0-S-M;BASE BALIZA. ADB. SG16287 BASE BALIZA ILUMINACION PISTA AEROPUERTO BASE BALIZA 12: SEMIPROFUNDA BASE 12-150-0-S-M
118-029746;0001;24/01/2022;2022;SAMPOL PERU S.A.C.;20549131761;IMPORTACION DEFINITIVA;85309000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;00103-22;HLCUMUC211213241;ANTWERPEN;Bélgica;España;1;U;1;UNIDAD;0;No disponible;185.5;185.5;190.82;190.82;3.41;1.96;0.00196;2.07;SAMPOL INGENIERIA Y OBRAS S.A.;ADB;BASE BALIZA. ADB. IDM.SP184 BASE BALIZA ILUMINACION PISTA AEROPUERTO BASE BALIZA 12: O-RING GASKET 259.3-5.7 25PCS;BASE BALIZA. ADB. IDM.SP184 BASE BALIZA ILUMINACION PISTA AEROPUERTO BASE BALIZA 12: O-RING GASKET 259.3-5.7 25PCS
118-075288;0001;28/02/2022;2022;SAMPOL PERU S.A.C.;20549131761;IMPORTACION DEFINITIVA;85359090;MARITIMA DEL CALLAO;MARITIMO;MAERSK LINE PERU S.A.C.;00264-22;NON-CLL-FI352332;ANTWERPEN;Finlandia;España;154;U;154;UNIDAD;0;No disponible;2492.79;16.19;2600.14;16.88;81.34;70.42;0.07042;74.12;SAMPOL INGENIERIA Y OBRAS, S.A.;ADB;CONECTOR, ADB, KD500 BALIZAS PISTA AEROPUERTO CONECTOR PRIM. CON. KIT 6MM 10/14.5MM;CONECTOR, ADB, KD500 BALIZAS PISTA AEROPUERTO CONECTOR PRIM. CON. KIT 6MM 10/14.5MM
118-075288;0002;28/02/2022;2022;SAMPOL PERU S.A.C.;20549131761;IMPORTACION DEFINITIVA;85359090;MARITIMA DEL CALLAO;MARITIMO;MAERSK LINE PERU S.A.C.;00264-22;NON-CLL-FI352332;ANTWERPEN;Finlandia;España;245;U;245;UNIDAD;0;No disponible;1989.94;8.12;2075.63;8.47;64.93;56.21;0.05621;59.17;SAMPOL INGENIERIA Y OBRAS, S.A.;ADB;CONECTOR, ADB, KD503R BALIZAS PISTA AEROPUERTO CONECTOR SECUNDARIO HEMBRA 4.0-6.0MM;CONECTOR, ADB, KD503R BALIZAS PISTA AEROPUERTO CONECTOR SECUNDARIO HEMBRA 4.0-6.0MM
118-075288;0003;28/02/2022;2022;SAMPOL PERU S.A.C.;20549131761;IMPORTACION DEFINITIVA;85359090;MARITIMA DEL CALLAO;MARITIMO;MAERSK LINE PERU S.A.C.;00264-22;NON-CLL-FI352332;ANTWERPEN;Finlandia;España;245;U;245;UNIDAD;0;No disponible;1761.63;7.19;1837.48;7.5;57.48;49.76;0.04976;52.38;SAMPOL INGENIERIA Y OBRAS, S.A.;ADB;CONECTOR, ADB, KD505.3 BALIZAS PISTA AEROPUERTO CONECTOR SECUNDARIO MACHO 4.0-6.0MM;CONECTOR, ADB, KD505.3 BALIZAS PISTA AEROPUERTO CONECTOR SECUNDARIO MACHO 4.0-6.0MM
118-075288;0004;28/02/2022;2022;SAMPOL PERU S.A.C.;20549131761;IMPORTACION DEFINITIVA;85043110;MARITIMA DEL CALLAO;MARITIMO;MAERSK LINE PERU S.A.C.;00264-22;NON-CLL-FI352332;ANTWERPEN;Finlandia;España;24;U;24;UNIDAD;0;No disponible;1792.5;74.69;1869.69;77.9;58.49;50.63;0.05063;53.3;SAMPOL INGENIERIA Y OBRAS, S.A.;ADB;TRANFORMADOR, ADB, KR641 BALIZAS PISTA AEROPUERTO TRAFO AISLAMIENTO 100W W/EARTH 6.6A/6.6A 50/60HZ;TRANFORMADOR, ADB, KR641 BALIZAS PISTA AEROPUERTO TRAFO AISLAMIENTO 100W W/EARTH 6.6A/6.6A 50/60HZ
118-075288;0005;28/02/2022;2022;SAMPOL PERU S.A.C.;20549131761;IMPORTACION DEFINITIVA;85043110;MARITIMA DEL CALLAO;MARITIMO;MAERSK LINE PERU S.A.C.;00264-22;NON-CLL-FI352332;ANTWERPEN;Finlandia;España;1;U;1;UNIDAD;0;No disponible;83.9;83.9;87.52;87.52;2.73;2.37;0.00237;2.49;SAMPOL INGENIERIA Y OBRAS, S.A.;ADB;TRANFORMADOR, ADB, KR651 BALIZAS PISTA AEROPUERTO TRAFO AISLAMIENTO 200W W/EARTH 6.6/6.6A 50/60HZ;TRANFORMADOR, ADB, KR651 BALIZAS PISTA AEROPUERTO TRAFO AISLAMIENTO 200W W/EARTH 6.6/6.6A 50/60HZ
118-075288;0006;28/02/2022;2022;SAMPOL PERU S.A.C.;20549131761;IMPORTACION DEFINITIVA;85043110;MARITIMA DEL CALLAO;MARITIMO;MAERSK LINE PERU S.A.C.;00264-22;NON-CLL-FI352332;ANTWERPEN;Finlandia;España;28;U;28;UNIDAD;0;No disponible;2596.03;92.72;2707.82;96.71;84.7;73.33;0.07333;77.19;SAMPOL INGENIERIA Y OBRAS, S.A.;ADB;TRANFORMADOR, ADB, KR661 BALIZAS PISTA AEROPUERTO TRAFO AISLAMIENTO 300W W/EARTH 6.6/6.6A 50/60HZ.;TRANFORMADOR, ADB, KR661 BALIZAS PISTA AEROPUERTO TRAFO AISLAMIENTO 300W W/EARTH 6.6/6.6A 50/60HZ.
118-075288;0007;28/02/2022;2022;SAMPOL PERU S.A.C.;20549131761;IMPORTACION DEFINITIVA;85043110;MARITIMA DEL CALLAO;MARITIMO;MAERSK LINE PERU S.A.C.;00264-22;NON-CLL-FI352332;ANTWERPEN;Finlandia;España;32;U;32;UNIDAD;0;No disponible;2253.8;70.43;2350.85;73.46;73.54;63.67;0.06367;67.02;SAMPOL INGENIERIA Y OBRAS, S.A.;ADB;TRANFORMADOR, ADB, KR636 BALIZAS PISTA AEROPUERTO TRAFO AISLAMIENTO 65W W/EARTH 6.6/6.6A 50/60HZ;TRANFORMADOR, ADB, KR636 BALIZAS PISTA AEROPUERTO TRAFO AISLAMIENTO 65W W/EARTH 6.6/6.6A 50/60HZ
118-075288;0008;28/02/2022;2022;SAMPOL PERU S.A.C.;20549131761;IMPORTACION DEFINITIVA;85043110;MARITIMA DEL CALLAO;MARITIMO;MAERSK LINE PERU S.A.C.;00264-22;NON-CLL-FI352332;ANTWERPEN;Finlandia;España;91;U;91;UNIDAD;0;No disponible;5693.14;62.56;5938.29;65.26;185.76;160.83;0.16083;169.29;SAMPOL INGENIERIA Y OBRAS, S.A.;ADB;TRANFORMADOR, ADB, KR631 BALIZAS PISTA AEROPUERTO TRAFO AISLAMIENTO AGL TX 30/45 W SER. CIRC. EARTHED;TRANFORMADOR, ADB, KR631 BALIZAS PISTA AEROPUERTO TRAFO AISLAMIENTO AGL TX 30/45 W SER. CIRC. EARTHED
235-042442;0001;23/03/2022;2022;SAMPOL PERU S.A.C.;20549131761;IMPORTACION DEFINITIVA;85044090;AEREA DEL CALLAO;AEREA;AIR EUROPA LINEAS AEREAS;04853-22;99611794580;MADRID;Bélgica;España;9;U;9;UNIDAD;0;No disponible;101042.43;11226.94;122387.55;13598.62;20206.24;1902.66;1.90266;2006.77;SAMPOL INGENIERIA Y OBRAS S.A;No disponible;REGULADOR. ADB. VISC40D31001 REGULADOR VIS 4KVA NOMW 400V DETH WHLS NOCS SCB PARA BALIZAS PISTA DE AEROPUERTO L-829RCC 4 KW 6.6A ELECTRIC CONTROLLER MODEL VISC40D31001;REGULADOR. ADB. VISC40D31001 REGULADOR VIS 4KVA NOMW 400V DETH WHLS NOCS SCB PARA BALIZAS PISTA DE AEROPUERTO L-829RCC 4 KW 6.6A ELECTRIC CONTROLLER MODEL VISC40D31001
235-042442;0002;23/03/2022;2022;SAMPOL PERU S.A.C.;20549131761;IMPORTACION DEFINITIVA;85044090;AEREA DEL CALLAO;AEREA;AIR EUROPA LINEAS AEREAS;04853-22;99611794580;MADRID;Bélgica;España;4;U;4;UNIDAD;0;No disponible;48351.39;12087.85;58565.59;14641.4;9669.21;910.47;0.91047;960.29;SAMPOL INGENIERIA Y OBRAS S.A;No disponible;REGULADOR. ADB. VISE40D31001 REGULADOR VIS 7.5KVA NOMW 400V DETH WHLS NOCS SCB PARA BALIZAS PISTA DE AEROPUERTO L-829RCC 7.5 KW 6.6A ELECTRIC CONTROLLER MODEL VISE40D31001;REGULADOR. ADB. VISE40D31001 REGULADOR VIS 7.5KVA NOMW 400V DETH WHLS NOCS SCB PARA BALIZAS PISTA DE AEROPUERTO L-829RCC 7.5 KW 6.6A ELECTRIC CONTROLLER MODEL VISE40D31001
